path,bytes,sha256,change_group,static_status
backend/src/modules/pharmacy/services/repositories/drugshortageflag.repository.ts,505,bc6723dd05cddd8a420486f4a81f96c1772c7609b8371bc0df6311c4f6e73283,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/medicine.repository.ts,505,35f7a30bdccb0d425cf50765df35661bc8b8668984d597711e11eefd421170b2,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacyallocation.repository.ts,515,185129a4d86cc7f24e64d421900df3d771f6e97e8679e8fd144c362b1b603474,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacybroadcast.repository.ts,510,ad5e9ff9e6db070cfff1e8063760a10ab8a36fe67e13429e939daafcd47dd5b8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacychatmessage.repository.ts,520,05d8ff878647718570fba38154e2e1be2b0650261e2751d58ca7bfe202205c2d,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacychatthread.repository.ts,515,f28e03fdea665aa470c9cd37986d5215ae6f3271de5c157b009070d8df8ee158,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacyinventoryitem.repository.ts,546,4b948a5c18a468af9c4ba860635e6d8d53cfc6bbc602186661d39c7295158ac5,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacylowstockalert.repository.ts,530,61c88ae94ec19a7c3e2799653376d0987bf75ac65be12488597217ff1a577c15,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/pharmacyorder.repository.ts,490,aa7d16ec71a95e75fa8368f5aaedbe534fa7f54977e642d11526b460c0b3a0a7,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/procurementrequest.repository.ts,570,935eff0c9602e6119da4fadafb8e10449c88220011714ebb30951dfb9a615b64,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/provideraccount.repository.ts,496,cb63a6c1c63c44a102b62851379eb448caf240c05f45534d8ba8b1bc0d1b6d55,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/provideraccountprofile.repository.ts,507,07db70cad73cc138e8093295f1061993c61008bb140b49075d66e265a3d077d7,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/provideravailability.repository.ts,644,d69bd834aaa1b3542c9ddb44e5ef08b0e4487027d083a068934ba920087a47d8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/providerscoresnapshot.repository.ts,546,633ee0a8f019a12d4a2e90a118fbe49cb6371ecabfafde58477f48eeceaf521d,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/quotation.repository.ts,468,ad5e2e5f394a09950899defa97518afc10958057ec4ba24e2dad100b2c49c53e,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/repositories/systemconfig.repository.ts,534,31dabd7868882bcb45a186bc9359d85fbe8301fc276393049e04bb375065813f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/services/smart-split.service.ts,19658,0a9a63b93d58c2a1f7f7add9bd250f745cf86795fff92dbd490644b00bc26a37,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/tests/pharmacy-broadcast.service.spec.ts,11495,d89014a16f7e9c8315a19b4280bbe8bf3e382c8545eb6930ddf5c6af48674b50,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy/tests/procurement.service.spec.ts,8589,b8ccf6cde527dd9dfa4d168ec5a608613456ce4983cfd32fa22021fa97ebf97c,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts,7132,f92daee9ca0e4ce3560f90c7e9c6f50c2272e53648db3dbdb9c72a9563c54b46,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/pharmacy_ops.module.ts,1544,5538673c3392cc155ca0ad526251702c2f35593b699c91c235d82cf6743b1ac6,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/pharmacy_ops.service.ts,11922,57228f10125786b89eb65e114e02c0023c9a73d5853ae8f82d014bcff83010b8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/repositories/medicine.repository.ts,501,6c4ad6a42dcb53e5193ff19c7ab023abe9856dac64f22ab3d479b4977e83723f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/repositories/order.repository.ts,480,17033cbe1be9edd2efec6aada595c57abd36c931d76a7aac3d19d254da39cec0,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/pharmacy_ops/repositories/pharmacyinventory.repository.ts,556,79beccd917c3a41067cc42c19945ba2164ad94b9eb74c95965c4f85477c24630,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/prescriptions/prescriptions.authorization.spec.ts,14135,3c29dc5c8630ce1a56865d168af77db1178fa4c0f420b01c7cf379ba5084cb3b,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/prescriptions/prescriptions.controller.ts,2307,c8ac79627dbf11cb15f94b8a22f8f514ac39b1c6e18ecfd8267bc073a03b34fd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/prescriptions/prescriptions.module.ts,1125,306f55a9992a1ddbd189a9d2c81d64cb618ad6f37842be48bd01890cd3ef92a4,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/prescriptions/prescriptions.service.ts,15231,62a52f72c61993ddf95fb89f7db5da6cc8521d6145339d20c09e7559068fd7eb,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/prescriptions/repositories/prescription.repository.ts,529,cc9cb2400f933f35db0f12a2d4f19bede3913514013138d79d03131efeb69fa9,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/presence/presence.module.ts,281,18d13f962ca22d8445548979dde750e1533293d377d7cf277be707dedf0660b4,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/presence/presence.service.ts,2915,ccc120155f3a8627e6e584ff916ca118a771c367f69d39f53f65ec06d9aa9d59,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider-jobs/provider-jobs.module.ts,17468,e8e6342480f89ba8f31cd009ea488908cf5b8af0341601333700c4b618b9cadd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider-onboarding/contract-pdf.service.ts,11284,a64d40133baaab445692885ce66f8c63db8c194ce4ce1220ece9453c36d763af,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider-onboarding/provider-onboarding.module.ts,24707,c2ff7bad3f093a19d6366af9e0ffcda096e3e019f12c078508d4b1c102c57c13,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider-ops/provider-ops.module.ts,36334,ff60fa2168077cddf3e2ad7a189566a0662c733d2c5dfc1264fea196c1990e4f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider-production/provider-production.module.ts,26322,b98697d5e1b3f01dfbe367a02d41d335edeffb83900681bb327bddcf2722a8bd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/leave-requests.controller.ts,2547,a1e2807cd3bb76553a1eb006e42347717a6476b502d4519fafaf75a641620e7f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/provider-requests.doctor-contract.spec.ts,3591,6854a8c982d18e210ff8ff5623f3de7d53e087be178caaea04424cbbcc2d2616,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/provider.controllers.ts,28611,90f2b6220759a351a2acbefc1a7b09268590d43ac6a705811acd2f54a3001c28,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/provider.enums.ts,7813,a68011e7579a4c890567ce415243e01da7c6534449e61046b887d643cb6a8773,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/provider.module.ts,12361,f95e11086a820c0f4152de0738ac96d97355db5ba7d07f03a7b00d9107dfa78f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/schemas/capabilities.schema.ts,10259,a12c9d64ae68cea04bc4e10ea894450c13d860d40b68baea6a709705f15dbc3a,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/schemas/delta.schema.ts,899,4dfaa5f9b3144877bcfcce9ed9513900314928537f82887e8e6a3efa913767c8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/schemas/index.ts,11702,c3dbfa07dd0d9157962c356b5d181584a35f1e90f88b6ac091578f52769bfcfd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/schemas/requests.schema.ts,6480,37acc8bac959c37e748a53e054f7c58dc262b2351d34be8d32f44e651cb85414,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/assignment-strategy.service.ts,11249,285c3b58de81b202b6a75536022433dfb0e24fbbc72adb741c440d42d218036f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/geo-engine.service.ts,2052,1eae4a59e8a843db8c1d052c24cba5f09b99e2041e61b3060302ed2029797be7,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-admin.service.ts,10969,1694f07d5bb4e0e1e27cc5afb38f1bf62c9628e810638e666de44e88d3fe1aa2,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-auth.service.ts,12323,058dbe7ae7a347abd3707698bf196b029169287e1445f90c269259fbabbf6226,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-dashboard.service.ts,4909,b338dffaf9f0bb6656e2ae822c3b301a2caec22aceba9fb4311891ae0734f9c8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-image-processor.service.ts,12222,8b015c4902c11bda40470a9945f68e3d209525fdaf559a02faafaa78673d8415,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-mailer.service.ts,3858,89ed0f554e7bdd2cd7f081f2b401f8845c5a77260f0d804e8cf65b640673d62d,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-matching.service.ts,9166,93e6d97a46e3e4c03ac6d676becfd8fdb33deb4c96ecd867935aefe67412d44e,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-notifications.service.ts,2324,9a64838a33cf582faf59a2b0a5744246499bb8953f32f4165cfff6c16e0ac81d,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-operators.service.ts,6971,d6a3e1d47b241c11d544cc24a6436526fcf81198ac4d4f77110a9a6145f27f15,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-otp.service.ts,6976,339a6cc38e1f1ffdfa3af8b3521316ae8a6f270fa0580b7572494a3b5e00fddc,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-profile.service.ts,14218,cce9d156359264b3985477b9ffeafdc7d8db8ac455d9f6c74e04189edacbcc75,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-request-engine.service.assignment.spec.ts,2157,bafdaeda50c0c8b889f76aa9e3708a72f8d85c653c4990c84695377e6a582753,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-request-engine.service.ts,10886,b5b020ba9e99d712fab67911270b0ea8959f394807619d216f50dde2f04a0b69,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-schedule.service.ts,2368,2644994984a6a9b222a9b7dd6f299145b086fee4fe9d885af95fd2336a4a67f1,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-scoring.service.ts,4892,1b4e47ab657101e39f2a27b5f2e9f5bfb83ec2b75e90249934234b75562a2ef3,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/provider-seed.service.ts,15998,a8e354c1d3224d0f417584a28f7a97003e4f2185b97535c1695f32af970349eb,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/doctorsessiontype.repository.ts,494,6fcdb62a1d466438dae5182905c42194cf100ba67ce9be2dbeacd696314884c6,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/homecareservicecatalogitem.repository.ts,539,e8eab7b171855940787cf90db5cbc0f00d6fbe2712fc149ffbb3cd8d470b5702,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/imageprocessingjob.repository.ts,577,592d5016c4e8ebbca2c44c0ee261366edcdfc9bb06a3ccd5e5185bdbe75a7889,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/labtestcatalogitem.repository.ts,499,715c38ea2e3183028f3d95e7646e2935f0f111f2edc3ad82544be01475986384,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/pharmacyinventoryitem.repository.ts,514,b76230305dd9547b3a9b4176101e37410de54e3fc21f623bf797721e18e21e44,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/profileimageauditlog.repository.ts,592,c727fea60806589401e3a921409b84ecc35c4bd84ea0e4d34d5cac9b558abee8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/profileimagemetadata.repository.ts,591,9f0423a07c60062e9c8b8719416821cb682c652ef09e50790f7b716bcfc88f1e,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/provideraccount.repository.ts,484,184f958e052892c6fdc31344801666ffc090681abcfcbdacbbfef508088001a3,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/provideraccountprofile.repository.ts,495,41286ae8c55085ed5b35356c5b3066ba3d0665682090188b660c32dd27e17421,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerassignmentattempt.repository.ts,534,ffcdc3950d833b4da08540561c325eb027f8b5eccfecd4962074612fce83ae9f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerauditlog.repository.ts,464,671c26e264162b67cbe5068f3c3770de82e9c3597b082807c7b0af2944c8514f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/provideravailability.repository.ts,630,9c72f84769efb01a47096af4afcdcbe63955ffb3921c0186407d9cdd86ab4399,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerbankaccount.repository.ts,504,dc54d1a0e88c5f50a7bdf20fae9acbca870143d36181267ee03e32b9342623c7,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerdeliveryzone.repository.ts,509,20d55f014ed13e175467f26fd9c90859eedbbcaf5f33f116ff859807510acf00,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerdocument.repository.ts,489,2ac7a0c8a5af8c9357d868488f4186f27a078c254ea3e88a7edd27e0d3a37e73,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providernotification.repository.ts,509,85e1a5dec764fb473358cd3ab74e55e8cc85318e3a5c027caac2a07522e3a3c8,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/provideroperator.repository.ts,489,35c7669211671c2351f48999c0c50eba98af81b3131522d1644ea1d5daeac773,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerotpcode.repository.ts,459,4cbd3023b19e078bca690eb07acf51db02045d38d53faf918032f17dc17c1e92,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerrequest.repository.ts,484,e01c73bb7c4aef2013a83b1362a98de10d9aebf61d817f0e1372188766d3a2ac,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerscheduleslot.repository.ts,509,4ac66d4f8439715155521c397a3cac174e7de3e04deb60e306e738016e820d36,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providerscoresnapshot.repository.ts,514,697e6738409c757e9b7aae97c16cabeb8d563bce639d61f1bbbc441a9f97ed21,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/providersession.repository.ts,459,dc4844985f188ab883f4cc1c921f4366ca29852957b439d0264b2d1cd8e9d542,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/repositories/radiologyservicecatalogitem.repository.ts,544,b591c25dce56222bba5269838b3254b455eb3b8ab17fed8047f1038026770293,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/scheduling-engine.service.ts,5038,60db5db16017d2430cd059cd8bed5a97c08ad4d0d3f499180a6e2726a8694935,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/services/service-capability.service.ts,10582,0477ed26d5f82a2d2fc44b4a660e586c6e2d27ec29cf1668cd2b132d00b46482,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/simulated-features.controller.ts,8232,5974531349f1536a5d27d4c98d7d65513b661123993bac61c4df420645f357ce,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/provider/simulated-features.dto.ts,2096,5f346731ff29848a8d7d10bcf7b5912f0382f7ce9e91dfe91fd20aade1954b02,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/controllers/hospital-enterprise.controller.ts,5020,9c1ef234fd26dd806bab6ba2e360df470aade6f0e4e74b880cfcd4a6a57701c4,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/providers.controller.ts,3357,c1f2b6a68ea1181bae4e531ccf6ae7d56ea559132460f6d66220f6ffb63f945c,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/providers.module.ts,1578,b0555e4f47512e8fce32dc9ec822d974e23b2f5ae56d5f927b6120a5c42c3225,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/providers.service.spec.ts,2119,b70da226e6c9ece6078874be4a6c1e3b87299d4171eb988ac5c9111a80664687,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/providers.service.ts,21153,1fb3a962749a25c9d9e1dbcf5d164c86d7bbde5c3b64943fb801599a10319c37,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/repositories/providerprofile.repository.ts,551,0e689f87af957e6c51b6015e5d9ba0882ea6707b496b4b785dc4313b490f2d82,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/repositories/user.repository.ts,473,810663ec29e799517a445a91b1f0910bc5897c86ff1bea728b30feda1d5f6ca7,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/schemas/hospital-sub-entity.schema.ts,1187,f0c8bb54cc28a548047b367dc771400782a118bb307568c91fd247cbb22dcadc,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/providers/schemas/provider-delta.schema.ts,906,0a5b4935a161d25bb517a3200f67e22d0c6a475860713c27bf77cf22a2d87b93,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/push/push.module.ts,32027,14ae9d0ca5a4d713c4c50230bbb399dbb3a63d06f2c67a0d021dcf5437664bbd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/controllers/radiology-provider.controller.spec.ts,2962,6647994c4692a595ff3225a094a7a321e8e6a3a379d1e869451e4308bf07d2e1,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/controllers/radiology-provider.controller.ts,9651,0ee6d1864d9389da5c308fbd70ee9a94bfcc792a16fe4c3d5af49b2df850bd40,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/controllers/radiology.controller.ts,5965,8488bfb06059330417be87942272536ade7d653495c74695f0f04eb3f2492a1f,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/cron/radiology-reminder.cron.ts,2350,7d9053787676daad678704f74a7c0b845ca0618dff963ff9f49260bd004a14ea,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/listeners/radiology-notification.listener.ts,1997,d61df69ac0400d18ce657a59bad7cf58c34df7c27e6f56d415383fe99fe733ae,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/radiology.controller.ts,6895,8889c254ccd50b3ea35be4d109a138379cf60c8f34df1c46414c1a6453d644b6,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/radiology.module.ts,3608,47008b9a94b10bf6492a2dae2a882156abf446eb3390202df42f3db110c7f17b,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/radiology.seed.ts,3807,4523da2cf6ca076918d7c979c407facc19436dcdb3c48bcd4a007b9de8c325fd,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/radiology.service.report-storage.spec.ts,1718,02a1ef718435072de09ed1bf3900b629fe33b1175417fd19c63650871f7397ed,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/radiology.service.ts,26480,42cecad19baf87d49d646cd57a8272919e466fd9d211057477e4a1a0437e4bcc,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/repositories/labresult.repository.ts,474,2badc14774628602487f360c32762f05e84a34ec0d7061e1982729295284f0a6,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/repositories/radiologybooking.repository.ts,508,bcfedfa4dbba8ce5c8c8e720b7c5071581a30f9075fa5fde34fb957fb2eff99c,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/repositories/radiologyservice.repository.ts,508,15ac6a2790c5b8f48b785aff3b7c256f416eea032f875e30f73411ba36a6039e,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/radiology/schemas/radiology-booking.schema.ts,2480,bae56fe7e8bc25de23b499ccca16ee5e708d5ed81da41a588860a84d0698e501,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/ratings/ratings.module.ts,4594,544b3525d01a87549548d1a9a3e337c1ad8724d9cbfff0ba2beca1f8846f7921,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/realtime/realtime.gateway.authorization.spec.ts,3329,504859c7a3e6e7c29dc6c168878b2dcd81a90f2d0002d4234b284f3769fa4e3f,backend+tests,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
backend/src/modules/realtime/realtime.gateway.ts,20797,3358ba2f59af7699361d2b15775dec23aed687e5098f10d9fc6f1c87023cb1cf,backend,SOURCE_PRESENT_NOT_SEMANTICALLY_OR_RUNTIME_VERIFIED
